location,target_end_date,horizon,wis,model_id,target,reference_date
worcester,2026-04-18,4,0.253423170928449,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
massachusetts,2026-04-18,4,0.29690315529355615,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
baltimore,2026-04-18,4,0.07843644356751694,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
frederick,2026-04-18,4,0.11174506906884475,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
harford,2026-04-18,4,0.05791650083088667,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
montgomery,2026-04-18,4,0.08795791222397631,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
maryland,2026-04-18,4,0.09789034917316702,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
bangor,2026-04-18,4,0.27247999708320586,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
portland,2026-04-18,4,0.2821706274243445,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
maine,2026-04-18,4,0.23942351227489012,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
duluth,2026-04-18,4,0.21221333509788098,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
minneapolis,2026-04-18,4,0.2676748139603098,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
rochester,2026-04-18,4,0.01157999488172673,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
st-cloud,2026-04-18,4,0.2870555267575742,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
st-paul,2026-04-18,4,0.23023442837910568,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
minnesota,2026-04-18,4,0.22116349891129594,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
clt-area,2026-04-18,4,0.5598386500557285,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
fay-area,2026-04-18,4,0.5013383809624815,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
nenc,2026-04-18,4,0.01937964039135029,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
rtp-area,2026-04-18,4,0.04733038603717998,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
senc,2026-04-18,4,0.09453489189183562,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
triad-area,2026-04-18,4,0.09789034917316702,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
wnc,2026-04-18,4,0.04236826340172051,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
north-carolina,2026-04-18,4,0.21221333509788098,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
nyc,2026-04-18,4,1.0231188032079146,epiforecasts-dyngam,ILI ED visits pct,2026-03-28
deschutes,2026-04-18,4,0.033139922068474215,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
eugene,2026-04-18,4,0.006671314692996824,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
medford,2026-04-18,4,0.04236826340172051,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
portland-or,2026-04-18,4,0.1082175835744622,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
salem,2026-04-18,4,0.06352776337878707,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
oregon,2026-04-18,4,0.08156356427975492,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
charleston,2026-04-18,4,0.052515300252039376,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
columbia,2026-04-18,4,0.033139922068474215,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
florence,2026-04-18,4,0.008971737593595902,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
greenville,2026-04-18,4,0.052515300252039376,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
horry,2026-04-18,4,0.060696252857399595,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
rock-hill,2026-04-18,4,0.06934312838683065,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
south-carolina,2026-04-18,4,0.05518926015996645,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
austin,2026-04-18,4,0.03763573553250893,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
beaumont,2026-04-18,4,0.12999637075426446,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
dallas,2026-04-18,4,0.039972862786939845,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
el-paso,2026-04-18,4,1.0162684121108105,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
houston,2026-04-18,4,0.09789034917316702,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
san-antonio,2026-04-18,4,0.05518926015996645,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
texas,2026-04-18,4,0.1082175835744622,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
ogden,2026-04-18,4,0.00468982019567514,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
provo,2026-04-18,4,0.039972862786939845,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
salt-lake-city,2026-04-18,4,0.06934312838683065,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
utah,2026-04-18,4,0.04733038603717998,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
roanoke,2026-04-18,4,0.13376582100362838,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
virginia,2026-04-18,4,0.08473759920935509,epiforecasts-dyngam,Flu ED visits pct,2026-03-28
boulder,2026-04-18,3,0.253423170928449,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
colorado-springs,2026-04-18,3,0.2821706274243445,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
denver,2026-04-18,3,0.23942351227489012,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
larimer,2026-04-18,3,0.14530375816389296,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
mesa,2026-04-18,3,0,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
weld,2026-04-18,3,0.13376582100362838,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
colorado,2026-04-18,3,0.23942351227489012,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
athens,2026-04-18,3,0.1082175835744622,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
cherokee,2026-04-18,3,0.19038421206457734,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
columbus,2026-04-18,3,0.11531417873855432,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
floyd,2026-04-18,3,0.10473226459565593,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
hall,2026-04-18,3,0.06641029560992306,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
henry,2026-04-18,3,0.030983099529500093,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
la-grange,2026-04-18,3,0.010238057624841312,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
macon,2026-04-18,3,0.021149141254834802,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
marietta,2026-04-18,3,0.021149141254834802,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
savannah,2026-04-18,3,0.012996251190335262,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
south-augusta,2026-04-18,3,0.07535688641209076,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
georgia,2026-04-18,3,0.052515300252039376,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
indianapolis,2026-04-18,3,0.024888620383054505,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
indiana,2026-04-18,3,0.06641029560992306,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
boston,2026-04-18,3,0.20778438014733636,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
lynn,2026-04-18,3,0.29196645725010284,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
new-bedford,2026-04-18,3,0.5245312626461001,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
pittsfield,2026-04-18,3,0.18611488677356236,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
springfield,2026-04-18,3,0.7703805828188417,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
worcester,2026-04-18,3,0.253423170928449,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
massachusetts,2026-04-18,3,0.29690315529355615,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
baltimore,2026-04-18,3,0.07843644356751694,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
frederick,2026-04-18,3,0.11174506906884475,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
harford,2026-04-18,3,0.05791650083088667,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
montgomery,2026-04-18,3,0.08795791222397631,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
maryland,2026-04-18,3,0.09789034917316702,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
bangor,2026-04-18,3,0.27247999708320586,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
portland,2026-04-18,3,0.2821706274243445,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
maine,2026-04-18,3,0.23942351227489012,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
duluth,2026-04-18,3,0.21221333509788098,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
minneapolis,2026-04-18,3,0.2676748139603098,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
rochester,2026-04-18,3,0.01157999488172673,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
st-cloud,2026-04-18,3,0.2870555267575742,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
st-paul,2026-04-18,3,0.23023442837910568,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
minnesota,2026-04-18,3,0.22116349891129594,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
clt-area,2026-04-18,3,0.5598386500557285,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
fay-area,2026-04-18,3,0.5013383809624815,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
nenc,2026-04-18,3,0.01937964039135029,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
rtp-area,2026-04-18,3,0.04733038603717998,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
senc,2026-04-18,3,0.09453489189183562,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
triad-area,2026-04-18,3,0.09789034917316702,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
wnc,2026-04-18,3,0.04236826340172051,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
north-carolina,2026-04-18,3,0.21221333509788098,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
nyc,2026-04-18,3,1.0231188032079146,epiforecasts-dyngam,ILI ED visits pct,2026-04-04
deschutes,2026-04-18,3,0.033139922068474215,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
eugene,2026-04-18,3,0.006671314692996824,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
medford,2026-04-18,3,0.04236826340172051,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
portland-or,2026-04-18,3,0.1082175835744622,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
salem,2026-04-18,3,0.06352776337878707,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
oregon,2026-04-18,3,0.08156356427975492,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
charleston,2026-04-18,3,0.052515300252039376,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
columbia,2026-04-18,3,0.033139922068474215,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
florence,2026-04-18,3,0.008971737593595902,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
greenville,2026-04-18,3,0.052515300252039376,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
horry,2026-04-18,3,0.060696252857399595,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
rock-hill,2026-04-18,3,0.06934312838683065,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
south-carolina,2026-04-18,3,0.05518926015996645,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
austin,2026-04-18,3,0.03763573553250893,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
beaumont,2026-04-18,3,0.12999637075426446,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
dallas,2026-04-18,3,0.039972862786939845,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
el-paso,2026-04-18,3,1.0162684121108105,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
houston,2026-04-18,3,0.09789034917316702,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
san-antonio,2026-04-18,3,0.05518926015996645,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
texas,2026-04-18,3,0.1082175835744622,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
ogden,2026-04-18,3,0.00468982019567514,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
provo,2026-04-18,3,0.039972862786939845,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
salt-lake-city,2026-04-18,3,0.06934312838683065,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
utah,2026-04-18,3,0.04733038603717998,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
roanoke,2026-04-18,3,0.13376582100362838,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
virginia,2026-04-18,3,0.08473759920935509,epiforecasts-dyngam,Flu ED visits pct,2026-04-04
boulder,2026-04-18,2,0.253423170928449,epiforecasts-dyngam,Flu ED visits pct,2026-04-11
colorado-springs,2026-04-18,2,0.2821706274243445,epiforecasts-dyngam,Flu ED visits pct,2026-04-11
denver,2026-04-18,2,0.23942351227489012,epiforecasts-dyngam,Flu ED visits pct,2026-04-11
larimer,2026-04-18,2,0.14530375816389296,epiforecasts-dyngam,Flu ED visits pct,2026-04-11
mesa,2026-04-18,2,0,epiforecasts-dyngam,Flu ED visits pct,2026-04-11
