location,target_end_date,horizon,wis,overprediction,underprediction,dispersion,model_id,target,reference_date
boston,2026-02-07,1,1.3741021261943716,1.185266654491425,0,0.1888354717029466,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
springfield,2026-02-07,1,0.8446386566592587,0.6664491461382972,0,0.17818951052096166,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
new-bedford,2026-02-07,1,0.11352985379596553,0.006040097342597115,0,0.10748975645336842,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
lynn,2026-02-07,1,0.23390866383910192,0.09304245948791505,0,0.14086620435118688,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
massachusetts,2026-02-07,1,0.23432265811496317,0.11219228929943509,0,0.12213036881552809,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
st-paul,2026-02-07,1,0.30834869427813427,0.19076298210355971,0,0.11758571217457454,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
duluth,2026-02-07,1,0.20515980953971544,0.052133728663126565,0,0.15302608087658887,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
minneapolis,2026-02-07,1,0.1168181009590626,0.0054200781716240674,0,0.11139802278743854,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
st-cloud,2026-02-07,1,0.9623898806009024,0,0.8289422488212581,0.13344763177964425,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
rochester,2026-02-07,1,2.156252099863357,0,2.033246505260467,0.1230055946028895,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
minnesota,2026-02-07,1,2.2474304196569657,1.9658167187372844,0,0.2816137009196812,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
columbia,2026-02-07,1,0.18395098787215022,0,0.03997682465447319,0.14397416321767703,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
greenville,2026-02-07,1,0.19412381771538004,0,0.09389046006732525,0.10023335764805476,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
florence,2026-02-07,1,1.451596342060301,0,1.318074660036299,0.13352168202400208,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
charleston,2026-02-07,1,3.360222061326107,0,3.25797235859765,0.10224970272845695,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
rock-hill,2026-02-07,1,0.19602227487497859,0.030979723930358884,0,0.16504255094461973,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
horry,2026-02-07,1,1.0368942059990434,0,0.9305439154307046,0.10635029056833852,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
south-carolina,2026-02-07,1,0.22267134322060483,0,0.06482080353630915,0.1578505396842957,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
houston,2026-02-07,1,0.3194523572093911,0.18152890602747598,0,0.13792345118191507,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
san-antonio,2026-02-07,1,4.859884428928295,0,4.7321255689197095,0.12775886000858422,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
beaumont,2026-02-07,1,0.7623602694935269,0.5008298873901367,0,0.2615303821033902,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
el-paso,2026-02-07,1,0.6524402573042446,0.5163299788369072,0,0.13611027846733734,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
austin,2026-02-07,1,1.7905656164222283,0,1.6707496237754809,0.11981599264674722,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
dallas,2026-02-07,1,0.7109268683857388,0.500054187774658,0,0.21087268061108075,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
texas,2026-02-07,1,0.6563508101304368,0,0.5116505829493201,0.14470022718111675,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
provo,2026-02-07,1,0.4924680484665766,0.2828518443637425,0,0.20961620410283408,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
salt-lake-city,2026-02-07,1,0.6143146608604325,0.43277244991726344,0,0.18154221094316914,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
ogden,2026-02-07,1,0.2721306921044985,0,0.13953062057495103,0.1326000715295474,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
utah,2026-02-07,1,0.1724993720650673,0.017890856001112176,0,0.15460851606395512,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
roanoke,2026-02-07,1,3.784150461753209,3.4970364157358804,0,0.28711404601732893,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
virginia,2026-02-07,1,0.8444910033543906,0.6738241921530831,0,0.17066681120130756,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
nyc,2026-02-07,1,2.3966032079524466,2.148050653934479,0,0.24855255401796772,ACCIDDA-InfluPaint,ILI ED visits pct,2026-02-07
nenc,2026-02-07,1,0.36587279919121013,0.20101977454291445,0,0.16485302464829565,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
senc,2026-02-07,1,0.5085720005631447,0,0.40868838310241695,0.09988361746072771,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
fay-area,2026-02-07,1,1.351384434584113,0,1.2246804777781157,0.12670395680599747,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
rtp-area,2026-02-07,1,0.15981699786252446,0,0.028087844318813726,0.13172915354371073,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
triad-area,2026-02-07,1,0.18026795736617512,0,0.08206013202667235,0.09820782533950276,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
wnc,2026-02-07,1,0.38249716464016187,0.20858201503753668,0,0.17391514960262514,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
clt-area,2026-02-07,1,0.6692659054779345,0,0.5567746851179336,0.11249122036000093,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
north-carolina,2026-02-07,1,0.43272110786702905,0.24391612476772734,0,0.1888049830993017,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
portland-or,2026-02-07,1,2.0870811849832536,0,1.9313240289688112,0.1557571560144425,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
salem,2026-02-07,1,4.817685891654756,0,4.67686763021681,0.14081826143794596,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
deschutes,2026-02-07,1,2.611232673476139,0,2.4598125129275843,0.1514201605485546,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
eugene,2026-02-07,1,4.8680069485720665,0,4.794240225421058,0.07376672315100835,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
medford,2026-02-07,1,5.858564719342523,0,5.764329622056749,0.09423509728577405,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
oregon,2026-02-07,1,4.982347688310676,0,4.89308134423362,0.08926634407705732,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
denver,2026-02-14,3,0.28318347230139707,0,0.15562122411198087,0.12756224818941622,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
mesa,2026-02-14,3,0.2733233733019895,0,0.15818248245451183,0.11514089084747765,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
colorado-springs,2026-02-14,3,0.4101130348112846,0,0.27864078813128973,0.13147224667999485,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
weld,2026-02-14,3,0.12976395119395523,0,0.013623076015048566,0.11614087517890666,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
boulder,2026-02-14,3,0.3989677666872742,0,0.11754209147559275,0.28142567521168144,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
larimer,2026-02-14,3,0.24494224071088772,0,0.033946558899349624,0.21099568181153805,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
colorado,2026-02-14,3,0.2397154544914763,0,0.029416472911834714,0.2102989815796416,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
savannah,2026-02-14,3,2.2122392029874027,0,2.117325647274653,0.09491355571274956,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
floyd,2026-02-14,3,0.9299657961871056,0,0.7727764023674856,0.15718939381962022,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
hall,2026-02-14,3,0.25945584395693416,0.051762963400946736,0,0.20769288055598747,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
marietta,2026-02-14,3,0.3607626007994017,0,0.1915679102473789,0.16919469055202271,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
macon,2026-02-14,3,0.1848806565254927,0,0.06114968829684789,0.12373096822864484,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
henry,2026-02-14,3,0.19264698921392362,9.598289595709927e-4,0,0.19168716025435262,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
cherokee,2026-02-14,3,0.342027834802866,0,0.09404657681783041,0.2479812579850356,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
athens,2026-02-14,3,0.28142840291890847,0,0.01872809410095217,0.2627003088179563,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
south-augusta,2026-02-14,3,0.7368845289531678,0,0.6068707614474823,0.13001376750568555,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
columbus,2026-02-14,3,1.0271497991846656,0,0.8275546598434437,0.199595139341222,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
la-grange,2026-02-14,3,0.7657785720378152,0,0.6191250504387741,0.14665352159904113,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
georgia,2026-02-14,3,0.34383319283111224,0,0.08821503851148815,0.2556181543196241,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
indianapolis,2026-02-14,3,1.0241196112665862,0,0.8089561398824051,0.21516347138418093,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
indiana,2026-02-14,3,0.4139891112016308,0.07558225525750054,0,0.33840685594413034,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
bangor,2026-02-14,3,0.3009786760310333,0.04720150311787923,0,0.25377717291315405,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
portland,2026-02-14,3,0.22761413297305516,0.012593962351481124,0,0.21502017062157402,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
maine,2026-02-14,3,0.30495682938231367,0,0.07131513224707708,0.23364169713523658,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
baltimore,2026-02-14,3,0.4194228998343979,0.194758546617296,0,0.22466435321710193,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
frederick,2026-02-14,3,0.1287630884142386,0,9.403350618150489e-4,0.12782275335242355,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
montgomery,2026-02-14,3,0.2554108346833123,0.09304760681258309,0,0.1623632278707293,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
harford,2026-02-14,3,0.12756223884928564,0.01131142417589823,0,0.11625081467338741,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
maryland,2026-02-14,3,0.21167649343609812,0.060501241419050444,0,0.15117525201704768,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
worcester,2026-02-14,3,0.2381613738834859,0.031781265470716705,0,0.20638010841276916,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
pittsfield,2026-02-14,3,0.3625246006415952,0.12371639251708988,0,0.23880820812450532,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
boston,2026-02-14,3,0.7488632866409091,0.5068806401888529,0,0.24198264645205614,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
springfield,2026-02-14,3,0.5019168015155528,0.21137794786029393,0,0.2905388536552589,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
new-bedford,2026-02-14,3,0.3021758370887902,0,0.17718498335944277,0.12499085372934743,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
lynn,2026-02-14,3,0.3473215347611244,0.058422153260972776,0,0.28889938150015154,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
massachusetts,2026-02-14,3,0.4018847287363476,0.16787915335761178,0,0.2340055753787359,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
st-paul,2026-02-14,3,0.1924358615817296,0.016256437301635743,0,0.17617942428009384,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
duluth,2026-02-14,3,0.20319472077820042,0.006268041398790114,0,0.1969266793794103,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
minneapolis,2026-02-14,3,0.22450895292684445,0,0.053903281158871136,0.17060567176797334,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
st-cloud,2026-02-14,3,1.0076366487062633,0,0.8058931880527063,0.20174346065355694,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
rochester,2026-02-14,3,1.056144816055894,0,0.8372583945592247,0.21888642149666943,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
minnesota,2026-02-14,3,0.3123123042533794,0,0.14474882920583082,0.16756347504754862,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
columbia,2026-02-14,3,0.5811980499989452,0,0.42004353470272426,0.16115451529622093,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
greenville,2026-02-14,3,0.4084977796797951,0,0.2679398226737976,0.14055795700599752,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
florence,2026-02-14,3,0.9880240128313496,0,0.8300346186425945,0.15798939418875516,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
charleston,2026-02-14,3,1.988966860026121,0,1.8423127555847165,0.1466541044414044,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
rock-hill,2026-02-14,3,0.34240184031426923,0.07957532909181385,0,0.2628265112224553,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
horry,2026-02-14,3,0.25722623700896907,0,0.08638437350591019,0.17084186350305886,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
south-carolina,2026-02-14,3,0.36387718026008864,0,0.15285674730936677,0.21102043295072193,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
houston,2026-02-14,3,0.15930419199996532,0,1.2875662909614703e-4,0.15917543537086917,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
san-antonio,2026-02-14,3,5.5226405081028735,0,5.3591669983334,0.16347350976947284,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
beaumont,2026-02-14,3,0.30146582895682933,0,0.09513088915083144,0.2063349398059979,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
el-paso,2026-02-14,3,0.3107308322770729,0.13099265760845613,0,0.17973817466861675,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
austin,2026-02-14,3,1.891725484513574,0,1.7174670865800648,0.1742583979335096,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
dallas,2026-02-14,3,0.6395626604557036,0,0.44616960684458395,0.19339305361111964,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
texas,2026-02-14,3,1.1554701482339031,0,0.9773491575982827,0.17812099063562034,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
provo,2026-02-14,3,0.22843179930415422,0,0.004046387142605252,0.22438541216154897,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
salt-lake-city,2026-02-14,3,0.4029591820968523,0,0.22455314106411406,0.1784060410327382,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
ogden,2026-02-14,3,0.39960506197479034,0,0.20545197380913624,0.19415308816565413,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
utah,2026-02-14,3,0.38800338180528743,0,0.20978672981262184,0.17821665199266556,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
roanoke,2026-02-14,3,0.4174303793410462,0.1559541002909343,0,0.26147627905011184,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
virginia,2026-02-14,3,0.25015414365463795,0.039461082882351346,0,0.21069306077228658,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
nyc,2026-02-14,3,0.4209671945869925,0.10912665632036002,0,0.31184053826663244,ACCIDDA-InfluPaint,ILI ED visits pct,2026-01-31
nenc,2026-02-14,3,0.18835080959730682,4.8786110348168304e-4,0,0.18786294849382512,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
senc,2026-02-14,3,0.185129300976793,0,0.024525903595818396,0.16060339738097462,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
fay-area,2026-02-14,3,1.279929994857973,0,1.1331886394818618,0.14674135537611116,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
rtp-area,2026-02-14,3,0.5921723904419276,0,0.46838067558076646,0.12379171486116121,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
triad-area,2026-02-14,3,0.18070945845295994,0,0.033040452003479,0.14766900644948094,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
wnc,2026-02-14,3,0.20712401246858972,0.00665203147464329,0,0.20047198099394645,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
clt-area,2026-02-14,3,0.6283402504813337,0,0.486517630683051,0.1418226197982828,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
north-carolina,2026-02-14,3,0.45112729569276194,0.09707293245527479,0,0.3540543632374871,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
portland-or,2026-02-14,3,0.7753493477486901,0,0.517107311884562,0.25824203586412803,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
salem,2026-02-14,3,2.810016649448209,0,2.5253125095367426,0.28470413991146626,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
deschutes,2026-02-14,3,2.495749815983904,0,2.293943034542931,0.20180678144097336,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
eugene,2026-02-14,3,2.700178566918604,0,2.560939156214395,0.13923941070420887,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
medford,2026-02-14,3,6.022769666458998,0,5.932491109371186,0.09027855708781217,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
oregon,2026-02-14,3,3.8298038179655034,0,3.719843519528706,0.10996029843679736,ACCIDDA-InfluPaint,Flu ED visits pct,2026-01-31
denver,2026-02-14,2,0.19109342378460695,0,0.08188938776652008,0.10920403601808687,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
mesa,2026-02-14,2,0.1285407188700305,0,0.004094947444068032,0.12444577142596246,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
colorado-springs,2026-02-14,2,0.530418138578534,0,0.42010824018054527,0.11030989839798878,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
weld,2026-02-14,2,0.10655690228773494,0,0.003963878419664181,0.10259302386807076,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
boulder,2026-02-14,2,0.31525528169340566,0.006351090007358106,0,0.30890419168604755,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
larimer,2026-02-14,2,0.1852528331428767,0,0.031084145175086113,0.15416868796779057,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
colorado,2026-02-14,2,0.4734826764133242,0.22232526514265272,0,0.2511574112706715,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
savannah,2026-02-14,2,0.32751447164350106,0,0.12471196174621596,0.2028025098972851,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
floyd,2026-02-14,2,0.26714388028615055,0,0.07036889129214814,0.1967749889940024,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
hall,2026-02-14,2,0.7852290232645143,0.552051599290636,0,0.2331774239738783,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
marietta,2026-02-14,2,0.24482999732096994,0,0.06277398904164633,0.18205600827932367,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
macon,2026-02-14,2,0.1383483342660799,0,0.03120982487996418,0.10713850938611572,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
henry,2026-02-14,2,0.4431725442243948,0.2208919456270006,0,0.22228059859739416,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
cherokee,2026-02-14,2,0.31907177865505243,0.05337520705329046,0,0.26569657160176197,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
athens,2026-02-14,2,0.7042071022921138,0.38044630421532516,0,0.32376079807678876,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
south-augusta,2026-02-14,2,0.6088360629313516,0,0.47850237713919674,0.13033368579215482,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
columbus,2026-02-14,2,0.2642780383262369,0,0.03941510359446202,0.22486293473177488,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
la-grange,2026-02-14,2,1.0136518094026377,0,0.9003687622812055,0.11328304712143211,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
georgia,2026-02-14,2,0.3641182490727968,0,0.17055298487345383,0.19356526419934297,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
indianapolis,2026-02-14,2,0.2934555408358577,0.015868009991116,0,0.2775875308447417,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
indiana,2026-02-14,2,0.6521296651826965,0.3555253081851536,0,0.296604356997543,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
bangor,2026-02-14,2,0.4004967890514269,0.16633137702941894,0,0.23416541202200788,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
portland,2026-02-14,2,0.2937537224094074,0.07509314113193089,0,0.2186605812774765,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
maine,2026-02-14,2,0.27228645216673614,0,0.10417063501146101,0.16811581715527513,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
baltimore,2026-02-14,2,0.9922321146643824,0.7603781737883887,0,0.23185394087599395,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
frederick,2026-02-14,2,0.2162270593063699,0.08531235641903348,0,0.13091470288733645,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
montgomery,2026-02-14,2,0.5384632876432607,0.36053440584076785,0,0.17792888180249278,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
harford,2026-02-14,2,0.1121078276841177,0.01939897643195258,0,0.09270885125216512,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
maryland,2026-02-14,2,0.4189854152252277,0.26228040218353266,0,0.156705013041695,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
worcester,2026-02-14,2,0.7270277230276003,0.5020066751374138,0,0.22502104789018645,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
pittsfield,2026-02-14,2,0.2794972426651253,0.07443645212385391,0,0.20506079054127144,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
boston,2026-02-14,2,1.135107648852799,0.8977309072017672,0,0.23737674165103181,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
springfield,2026-02-14,2,1.0920076213777066,0.8285316010316213,0,0.2634760203460853,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
new-bedford,2026-02-14,2,0.17325690586533812,0,0.045435156292385495,0.12782174957295264,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
lynn,2026-02-14,2,0.5142182705634171,0.2565552345911662,0,0.2576630359722509,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
massachusetts,2026-02-14,2,0.2901332342210744,0.13088862339655555,0,0.1592446108245188,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
st-paul,2026-02-14,2,0.258569103529056,0.10687512503729926,0,0.15169397849175675,ACCIDDA-InfluPaint,Flu ED visits pct,2026-02-07
