location,target_end_date,horizon,wis,model_id,target
houston,2026-02-14,2,0.10676776414886914,ACCIDDA-InfluPaint,Flu ED visits pct
san-antonio,2026-02-14,2,0.7406804148225451,ACCIDDA-InfluPaint,Flu ED visits pct
beaumont,2026-02-14,2,0.06975371923905886,ACCIDDA-InfluPaint,Flu ED visits pct
el-paso,2026-02-14,2,0.25113208794431396,ACCIDDA-InfluPaint,Flu ED visits pct
austin,2026-02-14,2,0.24212488364836876,ACCIDDA-InfluPaint,Flu ED visits pct
dallas,2026-02-14,2,0.11043225970029574,ACCIDDA-InfluPaint,Flu ED visits pct
provo,2026-02-14,2,0.06181662198078727,ACCIDDA-InfluPaint,Flu ED visits pct
salt-lake-city,2026-02-14,2,0.05069504392699772,ACCIDDA-InfluPaint,Flu ED visits pct
ogden,2026-02-14,2,0.04645162184562105,ACCIDDA-InfluPaint,Flu ED visits pct
roanoke,2026-02-14,2,0.0701661500252737,ACCIDDA-InfluPaint,Flu ED visits pct
nenc,2026-02-14,2,0.17060442887277447,ACCIDDA-InfluPaint,Flu ED visits pct
senc,2026-02-14,2,0.32650807130278525,ACCIDDA-InfluPaint,Flu ED visits pct
fay-area,2026-02-14,2,0.05681951763621099,ACCIDDA-InfluPaint,Flu ED visits pct
rtp-area,2026-02-14,2,0.11514769306525036,ACCIDDA-InfluPaint,Flu ED visits pct
triad-area,2026-02-14,2,0.2849141740039485,ACCIDDA-InfluPaint,Flu ED visits pct
wnc,2026-02-14,2,0.20968841720228976,ACCIDDA-InfluPaint,Flu ED visits pct
clt-area,2026-02-14,2,0.0798365539249683,ACCIDDA-InfluPaint,Flu ED visits pct
portland-or,2026-02-14,2,0.6414487984898175,ACCIDDA-InfluPaint,Flu ED visits pct
salem,2026-02-14,2,1.0944040112337698,ACCIDDA-InfluPaint,Flu ED visits pct
deschutes,2026-02-14,2,0.8480867723637966,ACCIDDA-InfluPaint,Flu ED visits pct
eugene,2026-02-14,2,0.6934535834801322,ACCIDDA-InfluPaint,Flu ED visits pct
medford,2026-02-14,2,1.0680414530238576,ACCIDDA-InfluPaint,Flu ED visits pct
denver,2026-02-14,1,0.3932174546260277,ACCIDDA-InfluPaint,Flu ED visits pct
mesa,2026-02-14,1,0.404226740134397,ACCIDDA-InfluPaint,Flu ED visits pct
colorado-springs,2026-02-14,1,0.19520456803739752,ACCIDDA-InfluPaint,Flu ED visits pct
weld,2026-02-14,1,0.4456639299985703,ACCIDDA-InfluPaint,Flu ED visits pct
boulder,2026-02-14,1,0.044254769450271465,ACCIDDA-InfluPaint,Flu ED visits pct
larimer,2026-02-14,1,0.26655264883486374,ACCIDDA-InfluPaint,Flu ED visits pct
savannah,2026-02-14,1,0.4171023212351836,ACCIDDA-InfluPaint,Flu ED visits pct
floyd,2026-02-14,1,0.2768037542160768,ACCIDDA-InfluPaint,Flu ED visits pct
hall,2026-02-14,1,0.08131604882301947,ACCIDDA-InfluPaint,Flu ED visits pct
marietta,2026-02-14,1,0.21571606223623854,ACCIDDA-InfluPaint,Flu ED visits pct
macon,2026-02-14,1,0.07783775639215963,ACCIDDA-InfluPaint,Flu ED visits pct
henry,2026-02-14,1,0.07013657929688165,ACCIDDA-InfluPaint,Flu ED visits pct
cherokee,2026-02-14,1,0.4041431765926784,ACCIDDA-InfluPaint,Flu ED visits pct
athens,2026-02-14,1,0.15080984796978195,ACCIDDA-InfluPaint,Flu ED visits pct
south-augusta,2026-02-14,1,0.2568529677967281,ACCIDDA-InfluPaint,Flu ED visits pct
columbus,2026-02-14,1,0.5286667288629044,ACCIDDA-InfluPaint,Flu ED visits pct
la-grange,2026-02-14,1,0.35055893045857184,ACCIDDA-InfluPaint,Flu ED visits pct
indianapolis,2026-02-14,1,0.04290043021578023,ACCIDDA-InfluPaint,Flu ED visits pct
bangor,2026-02-14,1,0.4444578271854833,ACCIDDA-InfluPaint,Flu ED visits pct
portland,2026-02-14,1,0.09364408874653929,ACCIDDA-InfluPaint,Flu ED visits pct
baltimore,2026-02-14,1,0.1884296537291798,ACCIDDA-InfluPaint,Flu ED visits pct
frederick,2026-02-14,1,0.047746434607226815,ACCIDDA-InfluPaint,Flu ED visits pct
montgomery,2026-02-14,1,0.10956799140631387,ACCIDDA-InfluPaint,Flu ED visits pct
harford,2026-02-14,1,0.12546536732592042,ACCIDDA-InfluPaint,Flu ED visits pct
worcester,2026-02-14,1,0.04303143514049326,ACCIDDA-InfluPaint,Flu ED visits pct
pittsfield,2026-02-14,1,0.05285487484538805,ACCIDDA-InfluPaint,Flu ED visits pct
boston,2026-02-14,1,0.07009509034975403,ACCIDDA-InfluPaint,Flu ED visits pct
springfield,2026-02-14,1,0.04963403741502668,ACCIDDA-InfluPaint,Flu ED visits pct
new-bedford,2026-02-14,1,0.04349405561380022,ACCIDDA-InfluPaint,Flu ED visits pct
lynn,2026-02-14,1,0.041335049348183446,ACCIDDA-InfluPaint,Flu ED visits pct
st-paul,2026-02-14,1,1.1016206188654831,ACCIDDA-InfluPaint,Flu ED visits pct
duluth,2026-02-14,1,0.9780993198360611,ACCIDDA-InfluPaint,Flu ED visits pct
minneapolis,2026-02-14,1,0.967591342237646,ACCIDDA-InfluPaint,Flu ED visits pct
st-cloud,2026-02-14,1,0.38096679251570426,ACCIDDA-InfluPaint,Flu ED visits pct
rochester,2026-02-14,1,0.302714595615956,ACCIDDA-InfluPaint,Flu ED visits pct
columbia,2026-02-14,1,0.05515926166726118,ACCIDDA-InfluPaint,Flu ED visits pct
greenville,2026-02-14,1,0.0882052252934469,ACCIDDA-InfluPaint,Flu ED visits pct
florence,2026-02-14,1,0.05132332419746634,ACCIDDA-InfluPaint,Flu ED visits pct
charleston,2026-02-14,1,0.09354948291332099,ACCIDDA-InfluPaint,Flu ED visits pct
rock-hill,2026-02-14,1,0.4076625931761603,ACCIDDA-InfluPaint,Flu ED visits pct
horry,2026-02-14,1,0.14848768173787782,ACCIDDA-InfluPaint,Flu ED visits pct
houston,2026-02-14,1,0.14784379184725904,ACCIDDA-InfluPaint,Flu ED visits pct
san-antonio,2026-02-14,1,0.7843530904775697,ACCIDDA-InfluPaint,Flu ED visits pct
beaumont,2026-02-14,1,0.04688846831778527,ACCIDDA-InfluPaint,Flu ED visits pct
el-paso,2026-02-14,1,0.4056762554287013,ACCIDDA-InfluPaint,Flu ED visits pct
austin,2026-02-14,1,0.28579755930339334,ACCIDDA-InfluPaint,Flu ED visits pct
dallas,2026-02-14,1,0.09933817784863047,ACCIDDA-InfluPaint,Flu ED visits pct
provo,2026-02-14,1,0.0385668095383845,ACCIDDA-InfluPaint,Flu ED visits pct
salt-lake-city,2026-02-14,1,0.07165104587187829,ACCIDDA-InfluPaint,Flu ED visits pct
ogden,2026-02-14,1,0.05892077962774832,ACCIDDA-InfluPaint,Flu ED visits pct
roanoke,2026-02-14,1,0.049428961559068535,ACCIDDA-InfluPaint,Flu ED visits pct
nenc,2026-02-14,1,0.2603622903048532,ACCIDDA-InfluPaint,Flu ED visits pct
senc,2026-02-14,1,0.4368755055030608,ACCIDDA-InfluPaint,Flu ED visits pct
fay-area,2026-02-14,1,0.036322788287734886,ACCIDDA-InfluPaint,Flu ED visits pct
rtp-area,2026-02-14,1,0.1440477741428586,ACCIDDA-InfluPaint,Flu ED visits pct
triad-area,2026-02-14,1,0.395281608204224,ACCIDDA-InfluPaint,Flu ED visits pct
wnc,2026-02-14,1,0.3135309581855314,ACCIDDA-InfluPaint,Flu ED visits pct
clt-area,2026-02-14,1,0.084264082167394,ACCIDDA-InfluPaint,Flu ED visits pct
portland-or,2026-02-14,1,0.6412949403057919,ACCIDDA-InfluPaint,Flu ED visits pct
salem,2026-02-14,1,1.0942501530497442,ACCIDDA-InfluPaint,Flu ED visits pct
deschutes,2026-02-14,1,0.8479329141797708,ACCIDDA-InfluPaint,Flu ED visits pct
eugene,2026-02-14,1,0.6932997252961066,ACCIDDA-InfluPaint,Flu ED visits pct
medford,2026-02-14,1,1.0678875948398319,ACCIDDA-InfluPaint,Flu ED visits pct
denver,2026-02-21,4,0.10607841593015292,ACCIDDA-InfluPaint,Flu ED visits pct
mesa,2026-02-21,4,0.10463539420495166,ACCIDDA-InfluPaint,Flu ED visits pct
colorado-springs,2026-02-21,4,0.1345024174984068,ACCIDDA-InfluPaint,Flu ED visits pct
weld,2026-02-21,4,0.09476922767349266,ACCIDDA-InfluPaint,Flu ED visits pct
boulder,2026-02-21,4,0.2732329849075929,ACCIDDA-InfluPaint,Flu ED visits pct
larimer,2026-02-21,4,0.10960604907621739,ACCIDDA-InfluPaint,Flu ED visits pct
savannah,2026-02-21,4,0.09518278029488018,ACCIDDA-InfluPaint,Flu ED visits pct
floyd,2026-02-21,4,0.11923937486827067,ACCIDDA-InfluPaint,Flu ED visits pct
hall,2026-02-21,4,0.09307301226769224,ACCIDDA-InfluPaint,Flu ED visits pct
marietta,2026-02-21,4,0.09358662128927672,ACCIDDA-InfluPaint,Flu ED visits pct
macon,2026-02-21,4,0.09157853450486622,ACCIDDA-InfluPaint,Flu ED visits pct
henry,2026-02-21,4,0.09717642609290537,ACCIDDA-InfluPaint,Flu ED visits pct
cherokee,2026-02-21,4,0.13737881788439418,ACCIDDA-InfluPaint,Flu ED visits pct
athens,2026-02-21,4,0.1003421989589394,ACCIDDA-InfluPaint,Flu ED visits pct
south-augusta,2026-02-21,4,0.11494469104223964,ACCIDDA-InfluPaint,Flu ED visits pct
columbus,2026-02-21,4,0.13452369693141983,ACCIDDA-InfluPaint,Flu ED visits pct
la-grange,2026-02-21,4,0.1034202659088656,ACCIDDA-InfluPaint,Flu ED visits pct
indianapolis,2026-02-21,4,0.11009208936613682,ACCIDDA-InfluPaint,Flu ED visits pct
bangor,2026-02-21,4,0.13413997789883275,ACCIDDA-InfluPaint,Flu ED visits pct
portland,2026-02-21,4,0.09718118489712477,ACCIDDA-InfluPaint,Flu ED visits pct
baltimore,2026-02-21,4,0.10540070269835933,ACCIDDA-InfluPaint,Flu ED visits pct
frederick,2026-02-21,4,0.0889554199134465,ACCIDDA-InfluPaint,Flu ED visits pct
montgomery,2026-02-21,4,0.07397336056039495,ACCIDDA-InfluPaint,Flu ED visits pct
harford,2026-02-21,4,0.07252090705291131,ACCIDDA-InfluPaint,Flu ED visits pct
worcester,2026-02-21,4,0.09539545475413584,ACCIDDA-InfluPaint,Flu ED visits pct
pittsfield,2026-02-21,4,0.08873070979839022,ACCIDDA-InfluPaint,Flu ED visits pct
boston,2026-02-21,4,0.09620648836320378,ACCIDDA-InfluPaint,Flu ED visits pct
springfield,2026-02-21,4,0.09459029825182835,ACCIDDA-InfluPaint,Flu ED visits pct
new-bedford,2026-02-21,4,0.08683975127453744,ACCIDDA-InfluPaint,Flu ED visits pct
lynn,2026-02-21,4,0.08911188036470015,ACCIDDA-InfluPaint,Flu ED visits pct
st-paul,2026-02-21,4,0.11440471438930763,ACCIDDA-InfluPaint,Flu ED visits pct
duluth,2026-02-21,4,0.2109374742737752,ACCIDDA-InfluPaint,Flu ED visits pct
minneapolis,2026-02-21,4,0.1357643332841484,ACCIDDA-InfluPaint,Flu ED visits pct
st-cloud,2026-02-21,4,0.5967578969461234,ACCIDDA-InfluPaint,Flu ED visits pct
rochester,2026-02-21,4,0.6340955673837678,ACCIDDA-InfluPaint,Flu ED visits pct
columbia,2026-02-21,4,0.13428736742091119,ACCIDDA-InfluPaint,Flu ED visits pct
greenville,2026-02-21,4,0.1685855084751222,ACCIDDA-InfluPaint,Flu ED visits pct
florence,2026-02-21,4,0.2297161081789319,ACCIDDA-InfluPaint,Flu ED visits pct
charleston,2026-02-21,4,0.15805039533667842,ACCIDDA-InfluPaint,Flu ED visits pct
rock-hill,2026-02-21,4,0.07141468558085193,ACCIDDA-InfluPaint,Flu ED visits pct
horry,2026-02-21,4,0.10692158002517768,ACCIDDA-InfluPaint,Flu ED visits pct
houston,2026-02-21,4,0.08195847696579162,ACCIDDA-InfluPaint,Flu ED visits pct
san-antonio,2026-02-21,4,0.6468273310135264,ACCIDDA-InfluPaint,Flu ED visits pct
beaumont,2026-02-21,4,0.07786090583125091,ACCIDDA-InfluPaint,Flu ED visits pct
el-paso,2026-02-21,4,0.06887147300397123,ACCIDDA-InfluPaint,Flu ED visits pct
austin,2026-02-21,4,0.22865083771915412,ACCIDDA-InfluPaint,Flu ED visits pct
dallas,2026-02-21,4,0.17496926233633653,ACCIDDA-InfluPaint,Flu ED visits pct
provo,2026-02-21,4,0.10463191113429847,ACCIDDA-InfluPaint,Flu ED visits pct
salt-lake-city,2026-02-21,4,0.1419736402688182,ACCIDDA-InfluPaint,Flu ED visits pct
ogden,2026-02-21,4,0.13924511207333834,ACCIDDA-InfluPaint,Flu ED visits pct
roanoke,2026-02-21,4,0.15437713645822504,ACCIDDA-InfluPaint,Flu ED visits pct
nenc,2026-02-21,4,0.08933056526174969,ACCIDDA-InfluPaint,Flu ED visits pct
senc,2026-02-21,4,0.1036034797564692,ACCIDDA-InfluPaint,Flu ED visits pct
fay-area,2026-02-21,4,0.15048903414358297,ACCIDDA-InfluPaint,Flu ED visits pct
rtp-area,2026-02-21,4,0.09481969565831871,ACCIDDA-InfluPaint,Flu ED visits pct
triad-area,2026-02-21,4,0.1152717503139785,ACCIDDA-InfluPaint,Flu ED visits pct
wnc,2026-02-21,4,0.09559200265631988,ACCIDDA-InfluPaint,Flu ED visits pct
clt-area,2026-02-21,4,0.12109969791075348,ACCIDDA-InfluPaint,Flu ED visits pct
portland-or,2026-02-21,4,0.691570483875434,ACCIDDA-InfluPaint,Flu ED visits pct
salem,2026-02-21,4,0.8833987505241798,ACCIDDA-InfluPaint,Flu ED visits pct
deschutes,2026-02-21,4,0.6429779286385685,ACCIDDA-InfluPaint,Flu ED visits pct
eugene,2026-02-21,4,0.7246152786528914,ACCIDDA-InfluPaint,Flu ED visits pct
medford,2026-02-21,4,0.9265019909416861,ACCIDDA-InfluPaint,Flu ED visits pct
denver,2026-02-21,3,0.10681206775797408,ACCIDDA-InfluPaint,Flu ED visits pct
mesa,2026-02-21,3,0.10825508948317533,ACCIDDA-InfluPaint,Flu ED visits pct
colorado-springs,2026-02-21,3,0.08896967107380199,ACCIDDA-InfluPaint,Flu ED visits pct
weld,2026-02-21,3,0.13318994454308433,ACCIDDA-InfluPaint,Flu ED visits pct
boulder,2026-02-21,3,0.10765524036420497,ACCIDDA-InfluPaint,Flu ED visits pct
larimer,2026-02-21,3,0.1032844346119096,ACCIDDA-InfluPaint,Flu ED visits pct
savannah,2026-02-21,3,0.09155036523565582,ACCIDDA-InfluPaint,Flu ED visits pct
floyd,2026-02-21,3,0.11715259492815491,ACCIDDA-InfluPaint,Flu ED visits pct
hall,2026-02-21,3,0.08944059720846789,ACCIDDA-InfluPaint,Flu ED visits pct
marietta,2026-02-21,3,0.09149984134916096,ACCIDDA-InfluPaint,Flu ED visits pct
macon,2026-02-21,3,0.08949175456475046,ACCIDDA-InfluPaint,Flu ED visits pct
henry,2026-02-21,3,0.09508964615278961,ACCIDDA-InfluPaint,Flu ED visits pct
cherokee,2026-02-21,3,0.13400891273531063,ACCIDDA-InfluPaint,Flu ED visits pct
athens,2026-02-21,3,0.09825541901882363,ACCIDDA-InfluPaint,Flu ED visits pct
south-augusta,2026-02-21,3,0.11285791110212388,ACCIDDA-InfluPaint,Flu ED visits pct
columbus,2026-02-21,3,0.13115379178233627,ACCIDDA-InfluPaint,Flu ED visits pct
la-grange,2026-02-21,3,0.10133348596874985,ACCIDDA-InfluPaint,Flu ED visits pct
indianapolis,2026-02-21,3,0.08453758307895405,ACCIDDA-InfluPaint,Flu ED visits pct
bangor,2026-02-21,3,0.11007992097380861,ACCIDDA-InfluPaint,Flu ED visits pct
portland,2026-02-21,3,0.08340499424294252,ACCIDDA-InfluPaint,Flu ED visits pct
baltimore,2026-02-21,3,0.18087432180966656,ACCIDDA-InfluPaint,Flu ED visits pct
frederick,2026-02-21,3,0.06798417203987878,ACCIDDA-InfluPaint,Flu ED visits pct
montgomery,2026-02-21,3,0.09962582377260047,ACCIDDA-InfluPaint,Flu ED visits pct
harford,2026-02-21,3,0.09526846325014952,ACCIDDA-InfluPaint,Flu ED visits pct
worcester,2026-02-21,3,0.07204154614239328,ACCIDDA-InfluPaint,Flu ED visits pct
pittsfield,2026-02-21,3,0.06537680118664765,ACCIDDA-InfluPaint,Flu ED visits pct
boston,2026-02-21,3,0.07285257975146121,ACCIDDA-InfluPaint,Flu ED visits pct
springfield,2026-02-21,3,0.07123638964008579,ACCIDDA-InfluPaint,Flu ED visits pct
new-bedford,2026-02-21,3,0.07390215660046215,ACCIDDA-InfluPaint,Flu ED visits pct
lynn,2026-02-21,3,0.06575797175295758,ACCIDDA-InfluPaint,Flu ED visits pct
st-paul,2026-02-21,3,0.1559236804094466,ACCIDDA-InfluPaint,Flu ED visits pct
duluth,2026-02-21,3,0.0826802683310485,ACCIDDA-InfluPaint,Flu ED visits pct
minneapolis,2026-02-21,3,0.13456406151460584,ACCIDDA-InfluPaint,Flu ED visits pct
st-cloud,2026-02-21,3,0.1142970140247554,ACCIDDA-InfluPaint,Flu ED visits pct
rochester,2026-02-21,3,0.12674290417063688,ACCIDDA-InfluPaint,Flu ED visits pct
columbia,2026-02-21,3,0.06877615245357835,ACCIDDA-InfluPaint,Flu ED visits pct
greenville,2026-02-21,3,0.08020886613831535,ACCIDDA-InfluPaint,Flu ED visits pct
florence,2026-02-21,3,0.09498798404265034,ACCIDDA-InfluPaint,Flu ED visits pct
charleston,2026-02-21,3,0.07669716175883409,ACCIDDA-InfluPaint,Flu ED visits pct
rock-hill,2026-02-21,3,0.12541409718399593,ACCIDDA-InfluPaint,Flu ED visits pct
horry,2026-02-21,3,0.07623624772946701,ACCIDDA-InfluPaint,Flu ED visits pct
houston,2026-02-21,3,0.13333748799309206,ACCIDDA-InfluPaint,Flu ED visits pct
san-antonio,2026-02-21,3,0.48610506864006164,ACCIDDA-InfluPaint,Flu ED visits pct
beaumont,2026-02-21,3,0.07762198351264202,ACCIDDA-InfluPaint,Flu ED visits pct
el-paso,2026-02-21,3,0.09611318044809454,ACCIDDA-InfluPaint,Flu ED visits pct
austin,2026-02-21,3,0.13368284170888603,ACCIDDA-InfluPaint,Flu ED visits pct
dallas,2026-02-21,3,0.10147389647919551,ACCIDDA-InfluPaint,Flu ED visits pct
provo,2026-02-21,3,0.06532982083545258,ACCIDDA-InfluPaint,Flu ED visits pct
salt-lake-city,2026-02-21,3,0.06827359461975475,ACCIDDA-InfluPaint,Flu ED visits pct
ogden,2026-02-21,3,0.06736408522126147,ACCIDDA-InfluPaint,Flu ED visits pct
roanoke,2026-02-21,3,0.08144584088072883,ACCIDDA-InfluPaint,Flu ED visits pct
nenc,2026-02-21,3,0.08316854034818819,ACCIDDA-InfluPaint,Flu ED visits pct
senc,2026-02-21,3,0.10215385986100504,ACCIDDA-InfluPaint,Flu ED visits pct
fay-area,2026-02-21,3,0.11923184577539095,ACCIDDA-InfluPaint,Flu ED visits pct
rtp-area,2026-02-21,3,0.07271697660106845,ACCIDDA-InfluPaint,Flu ED visits pct
triad-area,2026-02-21,3,0.13715867153353295,ACCIDDA-InfluPaint,Flu ED visits pct
wnc,2026-02-21,3,0.08942997774275838,ACCIDDA-InfluPaint,Flu ED visits pct
clt-area,2026-02-21,3,0.09425520241269486,ACCIDDA-InfluPaint,Flu ED visits pct
portland-or,2026-02-21,3,0.6220337820421934,ACCIDDA-InfluPaint,Flu ED visits pct
salem,2026-02-21,3,0.8138620486909393,ACCIDDA-InfluPaint,Flu ED visits pct
deschutes,2026-02-21,3,0.573441226805328,ACCIDDA-InfluPaint,Flu ED visits pct
eugene,2026-02-21,3,0.6550785768196509,ACCIDDA-InfluPaint,Flu ED visits pct
medford,2026-02-21,3,0.8569652891084455,ACCIDDA-InfluPaint,Flu ED visits pct
denver,2026-02-21,2,0.17853928106068143,ACCIDDA-InfluPaint,Flu ED visits pct
mesa,2026-02-21,2,0.18575438968668767,ACCIDDA-InfluPaint,Flu ED visits pct
colorado-springs,2026-02-21,2,0.11631559025346389,ACCIDDA-InfluPaint,Flu ED visits pct
weld,2026-02-21,2,0.2438249584624127,ACCIDDA-InfluPaint,Flu ED visits pct
boulder,2026-02-21,2,0.06417842315983081,ACCIDDA-InfluPaint,Flu ED visits pct
larimer,2026-02-21,2,0.16090111533035906,ACCIDDA-InfluPaint,Flu ED visits pct
savannah,2026-02-21,2,0.0847092572036112,ACCIDDA-InfluPaint,Flu ED visits pct
floyd,2026-02-21,2,0.15365969083790285,ACCIDDA-InfluPaint,Flu ED visits pct
hall,2026-02-21,2,0.08681902523079914,ACCIDDA-InfluPaint,Flu ED visits pct
marietta,2026-02-21,2,0.09225673956860156,ACCIDDA-InfluPaint,Flu ED visits pct
macon,2026-02-21,2,0.09024865278419106,ACCIDDA-InfluPaint,Flu ED visits pct
henry,2026-02-21,2,0.09584654437223021,ACCIDDA-InfluPaint,Flu ED visits pct
cherokee,2026-02-21,2,0.20533807088661205,ACCIDDA-InfluPaint,Flu ED visits pct
athens,2026-02-21,2,0.09901231723826423,ACCIDDA-InfluPaint,Flu ED visits pct
south-augusta,2026-02-21,2,0.14077563935980975,ACCIDDA-InfluPaint,Flu ED visits pct
columbus,2026-02-21,2,0.20057953596498812,ACCIDDA-InfluPaint,Flu ED visits pct
la-grange,2026-02-21,2,0.10620236395968768,ACCIDDA-InfluPaint,Flu ED visits pct
indianapolis,2026-02-21,2,0.07254868898860949,ACCIDDA-InfluPaint,Flu ED visits pct
bangor,2026-02-21,2,0.1962567278395477,ACCIDDA-InfluPaint,Flu ED visits pct
portland,2026-02-21,2,0.08475316204468443,ACCIDDA-InfluPaint,Flu ED visits pct
baltimore,2026-02-21,2,0.1080382551834097,ACCIDDA-InfluPaint,Flu ED visits pct
frederick,2026-02-21,2,0.07927955122535303,ACCIDDA-InfluPaint,Flu ED visits pct
montgomery,2026-02-21,2,0.05462519149987618,ACCIDDA-InfluPaint,Flu ED visits pct
harford,2026-02-21,2,0.05317273799239253,ACCIDDA-InfluPaint,Flu ED visits pct
worcester,2026-02-21,2,0.06221632678732403,ACCIDDA-InfluPaint,Flu ED visits pct
pittsfield,2026-02-21,2,0.06888107174306964,ACCIDDA-InfluPaint,Flu ED visits pct
boston,2026-02-21,2,0.06140529317825608,ACCIDDA-InfluPaint,Flu ED visits pct
springfield,2026-02-21,2,0.0630214832896315,ACCIDDA-InfluPaint,Flu ED visits pct
new-bedford,2026-02-21,2,0.10624746327425727,ACCIDDA-InfluPaint,Flu ED visits pct
lynn,2026-02-21,2,0.0684999011767597,ACCIDDA-InfluPaint,Flu ED visits pct
st-paul,2026-02-21,2,0.5832284129226571,ACCIDDA-InfluPaint,Flu ED visits pct
duluth,2026-02-21,2,0.33682799944418007,ACCIDDA-InfluPaint,Flu ED visits pct
minneapolis,2026-02-21,2,0.5191495562381347,ACCIDDA-InfluPaint,Flu ED visits pct
st-cloud,2026-02-21,2,0.07411786760155785,ACCIDDA-InfluPaint,Flu ED visits pct
rochester,2026-02-21,2,0.06996923755293068,ACCIDDA-InfluPaint,Flu ED visits pct
columbia,2026-02-21,2,0.06051721319613587,ACCIDDA-InfluPaint,Flu ED visits pct
greenville,2026-02-21,2,0.06842118951054985,ACCIDDA-InfluPaint,Flu ED visits pct
florence,2026-02-21,2,0.08232820539432828,ACCIDDA-InfluPaint,Flu ED visits pct
charleston,2026-02-21,2,0.06490948513106859,ACCIDDA-InfluPaint,Flu ED visits pct
rock-hill,2026-02-21,2,0.13606635122325197,ACCIDDA-InfluPaint,Flu ED visits pct
horry,2026-02-21,2,0.06963914232804705,ACCIDDA-InfluPaint,Flu ED visits pct
houston,2026-02-21,2,0.18704036916363148,ACCIDDA-InfluPaint,Flu ED visits pct
san-antonio,2026-02-21,2,0.4842669591749915,ACCIDDA-InfluPaint,Flu ED visits pct
beaumont,2026-02-21,2,0.07113985302991549,ACCIDDA-InfluPaint,Flu ED visits pct
el-paso,2026-02-21,2,0.12614445438644067,ACCIDDA-InfluPaint,Flu ED visits pct
austin,2026-02-21,2,0.10391383293898611,ACCIDDA-InfluPaint,Flu ED visits pct
dallas,2026-02-21,2,0.07170488770929558,ACCIDDA-InfluPaint,Flu ED visits pct
provo,2026-02-21,2,0.07102823987914787,ACCIDDA-InfluPaint,Flu ED visits pct
salt-lake-city,2026-02-21,2,0.09675865650312065,ACCIDDA-InfluPaint,Flu ED visits pct
ogden,2026-02-21,2,0.09403012830764079,ACCIDDA-InfluPaint,Flu ED visits pct
roanoke,2026-02-21,2,0.07769514049159315,ACCIDDA-InfluPaint,Flu ED visits pct
nenc,2026-02-21,2,0.07668391945780544,ACCIDDA-InfluPaint,Flu ED visits pct
senc,2026-02-21,2,0.11282955573705528,ACCIDDA-InfluPaint,Flu ED visits pct
fay-area,2026-02-21,2,0.09376988576490525,ACCIDDA-InfluPaint,Flu ED visits pct
rtp-area,2026-02-21,2,0.06623235571068568,ACCIDDA-InfluPaint,Flu ED visits pct
triad-area,2026-02-21,2,0.15653409071178123,ACCIDDA-InfluPaint,Flu ED visits pct
wnc,2026-02-21,2,0.0887951244366073,ACCIDDA-InfluPaint,Flu ED visits pct
clt-area,2026-02-21,2,0.07088448861840742,ACCIDDA-InfluPaint,Flu ED visits pct
portland-or,2026-02-21,2,0.571093180608929,ACCIDDA-InfluPaint,Flu ED visits pct
salem,2026-02-21,2,0.7629214472576749,ACCIDDA-InfluPaint,Flu ED visits pct
deschutes,2026-02-21,2,0.5225006253720637,ACCIDDA-InfluPaint,Flu ED visits pct
eugene,2026-02-21,2,0.6041379753863865,ACCIDDA-InfluPaint,Flu ED visits pct
medford,2026-02-21,2,0.8060246876751811,ACCIDDA-InfluPaint,Flu ED visits pct
denver,2026-02-21,1,0.2717242984014285,ACCIDDA-InfluPaint,Flu ED visits pct
mesa,2026-02-21,1,0.2847114939282397,ACCIDDA-InfluPaint,Flu ED visits pct
colorado-springs,2026-02-21,1,0.13081266031079647,ACCIDDA-InfluPaint,Flu ED visits pct
weld,2026-02-21,1,0.37350699271137067,ACCIDDA-InfluPaint,Flu ED visits pct
boulder,2026-02-21,1,0.04403407495712505,ACCIDDA-InfluPaint,Flu ED visits pct
larimer,2026-02-21,1,0.23997560008684818,ACCIDDA-InfluPaint,Flu ED visits pct
savannah,2026-02-21,1,0.14776207346712206,ACCIDDA-InfluPaint,Flu ED visits pct
